id,name,auther,repo_name,address,like,estimated_testcodes,packages,all_javas,product_codes,test_codes,product_codes_with_Test,test_codes_without_Test,test_codes_witout_Test_but_test,suspect_test_codes,real_product_codes,real_test_codes,real_test_option_codes,not_availables,used_product_codes,used_test_codes,extends_testcodes,extended_testcodes,used junit,used testng,used extends,no open,no decode,no parse,all_available
11128065,Baqend/Orestes-Bloomfilter,Baqend,Orestes-Bloomfilter,https://api.github.com/repos/Baqend/Orestes-Bloomfilter,522,33,14,65,32,19,0,14,0,19,32,18,15,0,24,4,0,0,19,0,24,0,0,1,1
11151308,FasterXML/woodstox,FasterXML,woodstox,https://api.github.com/repos/FasterXML/woodstox,102,197,44,375,178,193,0,4,0,193,178,175,22,0,0,18,112,16,1,0,298,0,0,1,1
11159332,mini2Dx/mini2Dx,mini2Dx,mini2Dx,https://api.github.com/repos/mini2Dx/mini2Dx,265,98,95,706,598,95,7,6,0,97,603,77,26,0,150,21,2,2,77,0,299,0,0,0,0
11168823,jfaster/mango,jfaster,mango,https://api.github.com/repos/jfaster/mango,874,165,43,545,396,119,0,30,0,119,396,117,32,0,149,24,24,1,118,0,240,0,0,0,0
11184232,Squarespace/jersey2-guice,Squarespace,jersey2-guice,https://api.github.com/repos/Squarespace/jersey2-guice,101,20,4,37,17,4,0,16,0,4,17,4,16,0,2,15,0,0,0,4,13,0,0,0,0
11212832,bardsoftware/ganttproject,bardsoftware,ganttproject,https://api.github.com/repos/bardsoftware/ganttproject,400,56,103,754,697,56,1,0,0,56,698,53,3,0,0,5,7,2,0,0,421,0,0,1,1
11222413,zhangkaitao/spring4-1-showcase,zhangkaitao,spring4-1-showcase,https://api.github.com/repos/zhangkaitao/spring4-1-showcase,122,35,21,73,37,21,1,14,5,22,37,7,9,15,5,4,0,0,7,0,4,0,47,0,47
11223846,ehcache/ehcache3,ehcache,ehcache3,https://api.github.com/repos/ehcache/ehcache3,1373,621,189,1433,776,504,34,119,19,527,806,471,153,3,528,108,107,23,470,0,668,0,0,4,4
11224499,xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://api.github.com/repos/xerial/sqlite-jdbc,1281,28,8,75,47,28,0,0,0,28,47,27,1,0,16,0,0,0,28,0,23,0,0,0,0
11256510,jmrozanec/cron-utils,jmrozanec,cron-utils,https://api.github.com/repos/jmrozanec/cron-utils,494,83,22,171,82,86,1,2,1,87,83,86,2,0,63,2,0,0,86,0,36,0,0,0,0
11275724,Kurento/kurento-java,Kurento,kurento-java,https://api.github.com/repos/Kurento/kurento-java,125,312,83,519,192,207,15,105,3,210,207,164,148,0,72,64,146,22,206,0,304,0,0,1,1
11281345,jitsi/jigasi,jitsi,jigasi,https://api.github.com/repos/jitsi/jigasi,109,24,13,86,62,3,0,21,0,3,62,3,21,0,8,7,0,0,3,0,39,0,0,0,0
11313132,iluwatar/java-design-patterns,iluwatar,java-design-patterns,https://api.github.com/repos/iluwatar/java-design-patterns,49353,382,238,1294,871,407,1,15,0,407,872,403,19,0,635,33,43,15,379,0,299,0,0,0,0
11325161,sanity/quickml,sanity,quickml,https://api.github.com/repos/sanity/quickml,245,59,89,385,325,56,1,3,0,56,326,50,9,0,92,4,0,0,42,10,219,0,0,0,0
11328008,bozaro/git-as-svn,bozaro,git-as-svn,https://api.github.com/repos/bozaro/git-as-svn,158,58,52,298,240,44,0,14,0,44,240,34,24,0,45,12,0,0,0,40,83,0,0,1,1
11332899,cflint/CFLint,cflint,CFLint,https://api.github.com/repos/cflint/CFLint,135,67,15,171,104,67,0,0,0,67,104,67,0,0,27,0,0,0,67,0,60,0,0,0,0
11392989,Haehnchen/idea-php-laravel-plugin,Haehnchen,idea-php-laravel-plugin,https://api.github.com/repos/Haehnchen/idea-php-laravel-plugin,514,31,43,109,78,31,0,0,0,31,78,0,31,0,0,0,0,0,0,0,77,0,0,0,0
11409185,ngallagher/simpleframework,ngallagher,simpleframework,https://api.github.com/repos/ngallagher/simpleframework,173,159,40,506,346,82,1,77,0,82,347,80,79,0,96,34,11,2,0,0,171,0,0,0,0
11442785,nkcoder/quartz-explained,nkcoder,quartz-explained,https://api.github.com/repos/nkcoder/quartz-explained,239,70,20,274,204,66,0,4,0,66,204,63,7,0,92,9,23,5,28,0,170,0,0,0,0
11449719,locationtech/geogig,locationtech,geogig,https://api.github.com/repos/locationtech/geogig,299,413,102,1331,917,399,0,15,1,400,917,338,75,1,276,26,70,13,347,0,878,0,0,6,6
11464591,OpenRock/OpenAM,OpenRock,OpenAM,https://api.github.com/repos/OpenRock/OpenAM,138,733,783,8822,8088,692,1,41,11,703,8089,681,52,0,1277,43,38,10,4,685,4398,0,0,0,0
11476942,poetix/protonpack,poetix,protonpack,https://api.github.com/repos/poetix/protonpack,388,21,7,61,40,21,0,0,0,21,40,20,0,1,11,0,0,0,21,0,11,0,0,2,2
11491823,android10/Android-CleanArchitecture,android10,Android-CleanArchitecture,https://api.github.com/repos/android10/Android-CleanArchitecture,13905,22,33,81,59,21,0,1,0,21,59,17,5,0,27,1,2,1,17,0,30,0,0,0,0
11494266,CalebFenton/simplify,CalebFenton,simplify,https://api.github.com/repos/CalebFenton/simplify,2736,62,15,223,159,58,2,4,0,58,161,54,7,1,62,3,0,0,58,0,77,0,0,2,2
11515431,simplenlg/simplenlg,simplenlg,simplenlg,https://api.github.com/repos/simplenlg/simplenlg,591,33,16,133,100,32,0,1,0,32,100,31,2,0,17,2,14,1,32,0,57,0,0,0,0
11537087,google/error-prone,google,error-prone,https://api.github.com/repos/google/error-prone,4899,1049,58,1844,779,543,12,510,10,559,785,545,513,1,550,19,49,8,555,0,873,0,0,6,6
11541492,chanjarster/weixin-java-tools,chanjarster,weixin-java-tools,https://api.github.com/repos/chanjarster/weixin-java-tools,2830,60,30,244,184,47,0,13,0,47,184,45,15,0,72,2,0,0,1,44,50,0,0,0,0
11551386,numenta/htm.java,numenta,htm.java,https://api.github.com/repos/numenta/htm.java,308,97,14,231,134,92,0,5,0,92,134,85,10,2,109,7,6,2,88,0,84,0,0,6,6
11575503,virgo47/javasimon,virgo47,javasimon,https://api.github.com/repos/virgo47/javasimon,163,75,38,373,296,66,2,9,0,66,298,64,11,0,121,10,33,1,0,65,171,0,0,0,0
11610797,apache/storm,apache,storm,https://api.github.com/repos/apache/storm,6101,326,399,2355,2000,258,29,68,0,258,2029,241,85,0,263,43,11,4,242,16,923,0,0,0,0
11618214,OfficeDev/ews-java-api,OfficeDev,ews-java-api,https://api.github.com/repos/OfficeDev/ews-java-api,674,32,63,620,588,32,0,0,0,32,588,30,2,0,71,2,5,1,32,0,336,0,0,0,0
11655382,googlemaps/google-maps-services-java,googlemaps,google-maps-services-java,https://api.github.com/repos/googlemaps/google-maps-services-java,1235,20,5,143,123,19,0,1,0,19,123,14,6,0,60,6,0,0,15,0,43,0,0,0,0
11695547,davidmoten/rtree,davidmoten,rtree,https://api.github.com/repos/davidmoten/rtree,731,42,10,131,89,36,0,6,0,36,89,36,6,0,45,5,0,0,35,0,64,0,0,0,0
11723754,zafarkhaja/jsemver,zafarkhaja,jsemver,https://api.github.com/repos/zafarkhaja/jsemver,306,21,3,48,27,21,0,0,0,21,27,21,0,0,23,0,0,0,21,0,7,0,0,0,0
11743570,spring-cloud/spring-cloud-connectors,spring-cloud,spring-cloud-connectors,https://api.github.com/repos/spring-cloud/spring-cloud-connectors,152,119,20,263,144,112,0,7,0,112,144,97,22,0,66,33,75,19,78,0,195,0,0,0,0
11750714,spring-cloud/spring-cloud-netflix,spring-cloud,spring-cloud-netflix,https://api.github.com/repos/spring-cloud/spring-cloud-netflix,3539,210,51,439,227,198,0,14,1,199,227,184,28,0,135,22,12,5,191,0,118,0,0,0,0
11775250,spring-projects/spring-sync,spring-projects,spring-sync,https://api.github.com/repos/spring-projects/spring-sync,101,20,7,73,42,13,11,7,0,23,43,23,7,0,20,26,0,0,13,0,27,0,0,0,0
11779318,OpenHFT/Chronicle-Queue,OpenHFT,Chronicle-Queue,https://api.github.com/repos/OpenHFT/Chronicle-Queue,1793,145,27,284,132,110,2,40,3,113,134,107,43,0,46,22,23,3,107,0,80,0,0,0,0
11805998,payara/Payara,payara,Payara,https://api.github.com/repos/payara/Payara,745,799,1159,8066,7344,515,47,160,12,527,7391,490,184,1,556,134,186,27,404,108,3750,0,0,19,19
11808890,dragon66/icafe,dragon66,icafe,https://api.github.com/repos/dragon66/icafe,124,31,42,312,281,30,0,1,0,30,281,0,31,0,0,0,0,0,0,0,151,0,0,0,0
11817637,xvik/dropwizard-guicey,xvik,dropwizard-guicey,https://api.github.com/repos/xvik/dropwizard-guicey,159,32,82,278,231,6,0,41,0,6,231,3,44,0,3,4,1,1,9,0,164,0,0,2,2
11825997,spring-cloud/spring-cloud-config,spring-cloud,spring-cloud-config,https://api.github.com/repos/spring-cloud/spring-cloud-config,1380,92,17,249,154,95,0,0,0,95,154,90,5,0,98,6,4,2,93,0,42,0,0,0,0
11832261,square/burst,square,burst,https://api.github.com/repos/square/burst,462,25,2,35,9,21,1,4,0,21,10,20,5,0,5,17,0,0,25,0,7,0,0,0,0
11858354,square/connect-api-examples,square,connect-api-examples,https://api.github.com/repos/square/connect-api-examples,191,23,3,6,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11862983,highsource/maven-jaxb2-plugin,highsource,maven-jaxb2-plugin,https://api.github.com/repos/highsource/maven-jaxb2-plugin,233,28,28,76,48,14,0,14,1,15,48,11,17,0,9,2,0,0,10,0,36,0,0,0,0
12090776,abel533/ECharts,abel533,ECharts,https://api.github.com/repos/abel533/ECharts,855,30,26,198,168,26,0,4,0,26,168,25,5,0,54,1,0,0,25,0,62,0,0,0,0
12127044,jordw/heftydb,jordw,heftydb,https://api.github.com/repos/jordw/heftydb,124,51,37,122,71,32,0,19,0,32,71,26,25,0,44,9,14,4,31,0,25,0,0,0,0
12143760,realm/realm-java,realm,realm-java,https://api.github.com/repos/realm/realm-java,11095,74,84,626,438,14,114,60,0,112,454,106,66,0,230,4,23,4,114,0,347,0,0,0,0
12143834,feroult/yawp,feroult,yawp,https://api.github.com/repos/feroult/yawp,139,164,79,412,241,79,7,85,0,79,248,62,96,6,68,39,25,3,68,0,213,0,0,1,1
12169301,OpenSOC/opensoc-streaming,OpenSOC,opensoc-streaming,https://api.github.com/repos/OpenSOC/opensoc-streaming,129,28,53,203,173,25,2,3,0,25,175,23,5,0,27,5,11,3,7,0,78,0,0,0,0
12170373,boonproject/boon,boonproject,boon,https://api.github.com/repos/boonproject/boon,383,260,98,801,538,118,3,142,40,161,538,157,106,0,196,38,5,1,160,0,211,0,0,0,0
12216328,octo-online/reactive-audit,octo-online,reactive-audit,https://api.github.com/repos/octo-online/reactive-audit,329,156,33,312,156,156,0,0,0,156,156,152,4,0,8,20,34,18,149,0,182,0,0,0,0
12227442,lcm-proj/lcm,lcm-proj,lcm,https://api.github.com/repos/lcm-proj/lcm,366,35,45,302,262,34,3,3,1,35,265,25,12,0,0,3,2,2,2,0,212,0,0,0,0
12231515,linkedin/Cubert,linkedin,Cubert,https://api.github.com/repos/linkedin/Cubert,262,23,20,294,271,20,0,3,0,20,271,18,5,0,51,4,0,0,2,19,100,0,0,0,0
12270379,Pragmatists/tdd-trainings,Pragmatists,tdd-trainings,https://api.github.com/repos/Pragmatists/tdd-trainings,109,99,65,289,186,68,4,31,5,73,190,65,34,0,51,16,1,1,70,0,61,0,0,0,0
12332138,greenmail-mail-test/greenmail,greenmail-mail-test,greenmail,https://api.github.com/repos/greenmail-mail-test/greenmail,323,59,27,221,161,55,1,4,3,58,162,57,2,0,40,2,0,0,59,0,90,0,0,0,0
12336108,r17171709/android_demo,r17171709,android_demo,https://api.github.com/repos/r17171709/android_demo,537,20,118,317,264,20,33,0,0,32,285,32,0,0,0,0,0,0,32,0,179,0,14,0,14
12353886,usc-isi-i2/Web-Karma,usc-isi-i2,Web-Karma,https://api.github.com/repos/usc-isi-i2/Web-Karma,415,43,77,861,813,41,5,2,1,42,818,37,6,0,69,7,7,3,39,0,491,0,0,1,1
12388243,statefulj/statefulj,statefulj,statefulj,https://api.github.com/repos/statefulj/statefulj,103,64,40,125,61,23,0,41,0,23,61,16,48,0,31,31,0,0,16,0,42,0,0,0,0
12402691,PingPlusPlus/pingpp-java,PingPlusPlus,pingpp-java,https://api.github.com/repos/PingPlusPlus/pingpp-java,236,32,18,166,134,32,0,0,0,32,134,30,2,0,80,2,29,1,31,0,132,0,0,0,0
12531376,knightliao/common-utils,knightliao,common-utils,https://api.github.com/repos/knightliao/common-utils,155,76,40,333,257,62,0,14,1,63,257,58,18,0,76,16,16,2,57,0,127,0,0,0,0
12539163,graphaware/neo4j-reco,graphaware,neo4j-reco,https://api.github.com/repos/graphaware/neo4j-reco,320,28,20,48,20,9,0,19,1,10,20,9,19,0,8,9,0,0,9,0,34,0,0,0,0
12546979,Stratio/deep-spark,Stratio,deep-spark,https://api.github.com/repos/Stratio/deep-spark,214,79,66,243,164,54,0,25,17,71,164,64,15,0,68,17,14,3,7,57,135,0,0,0,0
12555179,NLPchina/ansj_seg,NLPchina,ansj_seg,https://api.github.com/repos/NLPchina/ansj_seg,5261,90,35,194,104,69,0,21,0,69,104,42,48,0,46,6,5,1,43,0,47,0,0,0,0
26274253,Stratio/Decision,Stratio,Decision,https://api.github.com/repos/Stratio/Decision,175,76,61,244,168,41,0,35,21,62,168,60,16,0,83,10,34,5,35,22,98,0,0,0,0
12565939,facebookarchive/hadoop-20,facebookarchive,hadoop-20,https://api.github.com/repos/facebookarchive/hadoop-20,922,972,158,2824,1843,833,9,139,6,839,1852,779,193,0,660,164,77,27,327,0,1659,0,0,0,0
12616951,HubSpot/jinjava,HubSpot,jinjava,https://api.github.com/repos/HubSpot/jinjava,345,115,23,381,240,116,25,0,0,116,265,115,1,0,91,0,0,0,115,0,103,0,0,0,0
12628086,immutables/immutables,immutables,immutables,https://api.github.com/repos/immutables/immutables,2453,254,164,1124,806,159,0,159,17,176,806,167,151,0,0,51,0,0,177,0,351,0,0,3,3
12631911,axelor/axelor-business-suite,axelor,axelor-business-suite,https://api.github.com/repos/axelor/axelor-business-suite,154,30,319,1403,1373,19,0,11,2,21,1373,17,13,0,14,2,0,0,17,0,469,0,0,0,0
12635188,INDExOS/media-for-mobile,INDExOS,media-for-mobile,https://api.github.com/repos/INDExOS/media-for-mobile,400,133,13,370,237,42,0,91,30,72,237,70,63,0,91,9,67,2,75,0,189,0,0,0,0
12637685,Yubico/java-u2flib-server,Yubico,java-u2flib-server,https://api.github.com/repos/Yubico/java-u2flib-server,136,33,18,82,49,27,0,6,0,27,49,23,10,0,34,9,0,0,24,0,31,0,0,0,0
12667187,imglib/imglib2,imglib,imglib2,https://api.github.com/repos/imglib/imglib2,198,123,56,632,503,114,0,15,1,115,503,112,17,0,163,6,4,2,112,0,407,0,0,0,0
12668853,subchen/jetbrick-template-2x,subchen,jetbrick-template-2x,https://api.github.com/repos/subchen/jetbrick-template-2x,319,49,37,186,137,47,0,2,0,47,137,45,4,0,8,1,43,1,46,0,117,0,0,0,0
12711966,datumbox/datumbox-framework,datumbox,datumbox-framework,https://api.github.com/repos/datumbox/datumbox-framework,1114,93,64,288,193,92,2,1,0,92,195,92,1,0,123,1,92,1,93,0,192,0,0,0,0
28071782,apache/calcite,apache,calcite,https://api.github.com/repos/apache/calcite,1109,275,93,1955,1674,208,2,71,3,211,1676,183,95,1,602,71,35,12,193,0,1173,0,0,3,3
12768796,ESAPI/esapi-java-legacy,ESAPI,esapi-java-legacy,https://api.github.com/repos/ESAPI/esapi-java-legacy,315,118,26,315,197,104,0,14,0,104,197,100,18,0,116,39,17,4,52,0,162,0,0,0,0
12805744,schema-repo/schema-repo,schema-repo,schema-repo,https://api.github.com/repos/schema-repo/schema-repo,147,23,8,72,49,23,0,0,0,23,49,23,0,0,34,4,11,4,17,0,33,0,0,0,0
12813026,swagger-api/swagger-codegen,swagger-api,swagger-codegen,https://api.github.com/repos/swagger-api/swagger-codegen,3911,422,109,3243,2611,345,206,81,10,355,2817,342,84,0,731,242,68,4,180,111,696,0,0,4,4
12823560,twitter/elephant-bird,twitter,elephant-bird,https://api.github.com/repos/twitter/elephant-bird,1155,69,23,322,252,63,1,6,0,63,253,62,7,0,94,11,13,5,54,0,237,0,0,0,0
12828031,shazam/fork,shazam,fork,https://api.github.com/repos/shazam/fork,313,23,41,260,165,19,71,5,0,24,231,18,11,0,32,10,0,0,18,0,18,0,0,0,0
12842205,indeedeng/imhotep,indeedeng,imhotep,https://api.github.com/repos/indeedeng/imhotep,107,50,24,324,274,36,0,14,1,37,274,37,13,0,84,6,2,1,32,0,136,0,0,0,0
12844677,douglascraigschmidt/LiveLessons,douglascraigschmidt,LiveLessons,https://api.github.com/repos/douglascraigschmidt/LiveLessons,344,75,108,2540,2293,75,172,0,0,83,2457,52,31,0,41,51,0,0,54,1,736,0,0,48,48
12920417,simpligility/android-maven-plugin,simpligility,android-maven-plugin,https://api.github.com/repos/simpligility/android-maven-plugin,1118,492,57,627,127,51,8,441,11,62,135,40,452,0,25,8,4,1,46,0,478,0,0,0,0
12941757,arquillian/arquillian-cube,arquillian,arquillian-cube,https://api.github.com/repos/arquillian/arquillian-cube,105,157,130,745,582,87,6,70,54,141,588,137,20,0,198,31,2,1,145,0,185,0,0,2,2
12960855,paypal/PayPal-Java-SDK,paypal,PayPal-Java-SDK,https://api.github.com/repos/paypal/PayPal-Java-SDK,461,64,14,289,225,60,0,4,0,60,225,58,6,0,82,31,0,0,0,59,185,0,0,0,0
12973532,spring-cloud/spring-cloud-aws,spring-cloud,spring-cloud-aws,https://api.github.com/repos/spring-cloud/spring-cloud-aws,359,166,66,342,176,156,0,10,0,156,176,146,20,0,97,28,33,12,118,0,65,0,0,0,0
13025352,Netflix/dyno,Netflix,dyno,https://api.github.com/repos/Netflix/dyno,157,45,22,185,140,41,0,4,0,41,140,38,7,0,72,6,1,1,38,0,37,0,0,0,0
13040685,arangodb/arangodb-java-driver,arangodb,arangodb-java-driver,https://api.github.com/repos/arangodb/arangodb-java-driver,150,38,32,334,260,49,0,25,18,67,260,60,14,0,134,9,36,6,67,0,122,0,0,0,0
13048038,making/hajiboot-samples,making,hajiboot-samples,https://api.github.com/repos/making/hajiboot-samples,140,42,7,201,159,42,0,0,0,42,159,42,0,0,10,40,0,0,42,0,26,0,0,0,0
13066443,google/guava,google,guava,https://api.github.com/repos/google/guava,33393,1206,52,3159,1492,1146,457,64,0,1154,1941,921,295,2,35,978,135,33,354,0,2422,0,0,48,48
13086681,wix/petri,wix,petri,https://api.github.com/repos/wix/petri,247,66,32,248,164,49,18,17,3,55,179,51,18,0,86,18,7,3,63,0,59,0,0,0,0
13111574,vojtechhabarta/typescript-generator,vojtechhabarta,typescript-generator,https://api.github.com/repos/vojtechhabarta/typescript-generator,411,65,14,199,130,57,2,10,0,57,132,54,13,0,58,11,0,0,54,0,93,0,0,0,0
13130781,mapsforge/mapsforge,mapsforge,mapsforge,https://api.github.com/repos/mapsforge/mapsforge,745,92,61,508,416,83,0,9,0,83,416,69,23,0,99,11,0,0,74,0,182,0,0,0,0
13146851,serenity-bdd/serenity-core,serenity-bdd,serenity-core,https://api.github.com/repos/serenity-bdd/serenity-core,390,592,309,1957,1261,123,101,472,211,335,1361,313,283,0,261,111,22,7,377,0,685,0,0,0,0
13153051,GumTreeDiff/gumtree,GumTreeDiff,gumtree,https://api.github.com/repos/GumTreeDiff/gumtree,278,35,37,164,135,28,0,1,0,28,135,27,2,0,38,1,0,0,28,0,91,0,0,0,0
13153910,real-logic/Aeron,real-logic,Aeron,https://api.github.com/repos/real-logic/Aeron,4476,119,25,528,404,117,1,6,0,117,405,107,16,0,185,15,0,0,111,0,68,0,0,0,0
13155290,real-logic/Agrona,real-logic,Agrona,https://api.github.com/repos/real-logic/Agrona,1414,69,14,228,159,69,0,0,0,69,159,54,15,0,84,3,3,3,58,0,61,0,0,0,0
13335799,ksoichiro/Android-ObservableScrollView,ksoichiro,Android-ObservableScrollView,https://api.github.com/repos/ksoichiro/Android-ObservableScrollView,9850,42,5,148,104,17,2,25,0,17,106,0,42,0,0,0,0,0,0,0,143,0,0,0,0
13341230,passy/scdl,passy,scdl,https://api.github.com/repos/passy/scdl,333,34,15,132,97,28,1,6,0,28,98,26,8,0,36,6,0,0,26,0,52,0,0,0,0
13355262,pedrovgs/Algorithms,pedrovgs,Algorithms,https://api.github.com/repos/pedrovgs/Algorithms,2653,80,85,166,86,80,0,0,0,80,86,80,0,0,84,1,5,1,75,0,12,0,0,0,0
13361524,Netflix/Raigad,Netflix,Raigad,https://api.github.com/repos/Netflix/Raigad,338,20,18,123,103,18,0,2,0,18,103,17,3,0,37,2,0,0,18,0,56,0,0,0,0
22060730,rancher/cattle,rancher,cattle,https://api.github.com/repos/rancher/cattle,426,29,347,1301,1272,27,0,2,0,27,1272,18,11,0,42,9,0,0,20,0,529,0,0,0,0
13387383,spring-projects/spring-integration-java-dsl,spring-projects,spring-integration-java-dsl,https://api.github.com/repos/spring-projects/spring-integration-java-dsl,165,38,47,201,163,27,0,11,0,27,163,23,13,2,33,5,0,0,27,3,103,0,0,2,2
20337473,h2oai/h2o-3,h2oai,h2o-3,https://api.github.com/repos/h2oai/h2o-3,4031,421,168,1879,1436,411,3,29,11,422,1439,395,44,1,365,37,41,6,431,1,1492,0,0,6,6
13415723,lmco/streamflow,lmco,streamflow,https://api.github.com/repos/lmco/streamflow,251,50,42,250,200,50,0,0,0,50,200,46,4,0,79,1,0,0,47,0,93,0,0,0,0
13416652,58code/Oceanus,58code,Oceanus,https://api.github.com/repos/58code/Oceanus,531,42,90,601,558,26,1,16,0,26,559,26,16,0,48,5,0,0,30,0,294,0,0,0,0
13506916,pac4j/pac4j,pac4j,pac4j,https://api.github.com/repos/pac4j/pac4j,1636,187,176,746,559,137,0,50,4,141,559,133,54,0,239,23,9,4,134,0,411,0,0,1,1
13507748,iSoron/uhabits,iSoron,uhabits,https://api.github.com/repos/iSoron/uhabits,2607,31,49,285,207,42,35,1,0,74,210,74,1,0,94,4,71,5,75,0,169,0,0,0,0
13511396,divolte/divolte-collector,divolte,divolte-collector,https://api.github.com/repos/divolte/divolte-collector,194,32,15,147,114,30,1,2,0,30,115,27,4,1,37,2,2,1,30,0,58,0,0,2,2
13515349,greghaskins/spectrum,greghaskins,spectrum,https://api.github.com/repos/greghaskins/spectrum,126,63,26,115,51,4,1,59,20,24,52,23,40,0,1,8,0,0,67,0,19,0,0,0,0
13529350,eclipsesource/J2V8,eclipsesource,J2V8,https://api.github.com/repos/eclipsesource/J2V8,1397,32,4,90,58,32,0,0,0,32,58,31,1,0,52,1,0,0,32,0,34,0,0,0,0
13532373,SoftInstigate/restheart,SoftInstigate,restheart,https://api.github.com/repos/SoftInstigate/restheart,566,57,33,253,196,17,0,40,31,48,196,47,10,0,24,3,31,3,51,0,123,0,0,0,0
13534407,haifengl/smile,haifengl,smile,https://api.github.com/repos/haifengl/smile,4473,219,68,860,636,219,5,0,0,219,641,219,0,0,253,0,0,0,219,0,299,0,0,1,1
13548807,apache/commons-text,apache,commons-text,https://api.github.com/repos/apache/commons-text,136,80,6,181,101,80,0,0,0,80,101,80,0,0,82,1,0,0,80,0,44,0,0,0,0
13557248,apache/drill,apache,drill,https://api.github.com/repos/apache/drill,1277,785,342,3810,3009,710,3,88,1,712,3011,624,175,0,723,134,486,35,651,0,2111,0,0,106,106
61406566,swagger-api/swagger-parser,swagger-api,swagger-parser,https://api.github.com/repos/swagger-api/swagger-parser,231,25,10,62,37,24,0,1,0,24,37,24,1,0,30,1,0,0,3,23,0,0,0,0,0
13578642,stephanenicolas/reflection-no-reflection,stephanenicolas,reflection-no-reflection,https://api.github.com/repos/stephanenicolas/reflection-no-reflection,132,29,11,70,37,29,4,0,0,29,41,27,2,0,17,2,13,2,26,0,36,0,0,0,0
13580744,asciidoctor/asciidoctor-intellij-plugin,asciidoctor,asciidoctor-intellij-plugin,https://api.github.com/repos/asciidoctor/asciidoctor-intellij-plugin,167,23,45,207,182,25,0,0,0,25,182,7,18,0,8,0,0,0,10,0,148,0,0,0,0
13581937,spring-projects/spring-integration-aws,spring-projects,spring-integration-aws,https://api.github.com/repos/spring-projects/spring-integration-aws,106,25,12,84,57,25,0,2,0,25,57,24,3,0,29,3,0,0,24,0,33,0,0,0,0
13582966,opennetworkinglab/onos,opennetworkinglab,onos,https://api.github.com/repos/opennetworkinglab/onos,715,1845,931,9126,7259,1512,14,341,0,1513,7272,1380,473,1,2489,358,203,33,1385,0,4098,0,0,32,32
